"app","agent"
"com.graydigitalmedia.wsaznews","WSAZ%20News/25 CFNetwork/711.4.6 Darwin/14.0.0"
"com.yinzcam.nfl.bal","Ravens/10 CFNetwork/711.4.6 Darwin/14.0.0"
"com.yinzcam.nfl.bal","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X; en-CA)"
"com.yinzcam.nfl.bal","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.yinzcam.nfl.bal","AppleCoreMedia/1.0.0.12H143 (iPad; U; CPU OS 8_4 like Mac OS X; en_us)"
"com.batanga.batanga","Batanga/5.09.5 (iPad; iOS 8.4; Scale/2.00)"
"com.batanga.batanga","Batanga/2015041000 CFNetwork/711.4.6 Darwin/14.0.0"
"gov.irs.irs2go","MobileAsset/1.1"
"gov.irs.irs2go","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
"com.shortcircuit.rover","Rover/1.0.10 CFNetwork/711.4.6 Darwin/14.0.0"
"com.shortcircuit.rover","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.barmajeyat.iphone.maktabati","%D9%85%D9%83%D8%AA%D8%A8%D8%AA%D9%8A/4.0.3 CFNetwork/711.4.6 Darwin/14.0.0"
"com.barmajeyat.iphone.maktabati","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.barmajeyat.iphone.maktabati","MobileAsset/1.1"
"com.barmajeyat.iphone.maktabati","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
"com.emfbroadcasting.klove","KLoveMobile/121 CFNetwork/711.4.6 Darwin/14.0.0"
"com.emfbroadcasting.klove","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.triactivemedia.skinandink","Skin%20&%20Ink/4.9.68 CFNetwork/711.4.6 Darwin/14.0.0"
"com.vertifi.mobile.211391825","None"
"com.vertifi.mobile.211391825","GeoServices/982.64 CFNetwork/711.4.6 Darwin/14.0.0"
"com.brain-scape.sa.c190","Brainscape/2.20141028 CFNetwork/711.4.6 Darwin/14.0.0"
"com.brain-scape.sa.c190","MobileAsset/1.1"
"com.brain-scape.sa.c190","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
"com.zyrtec.allergycast","AllergyCast/1 CFNetwork/711.4.6 Darwin/14.0.0"
"com.zyrtec.allergycast","GoogleAnalytics/1.5.1 (iPad; U; CPU iPhone OS 8.4 like Mac OS X; en-ca)"
"com.zyrtec.allergycast","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.zyrtec.allergycast","com.apple.siri.analyzer/1 CFNetwork/711.4.6 Darwin/14.0.0"
"com.disney.hohgardensoftime","Gardens/5.4.0 CFNetwork/711.4.6 Darwin/14.0.0"
"com.disney.hohgardensoftime","CocoaAMF"
"com.disney.hohgardensoftime","Vungle/3.0.10;native"
"com.disney.hohgardensoftime","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.americanwell.onlinecaremember","securityd (unknown version) CFNetwork/711.4.6 Darwin/14.0.0"
"com.bcnmultimedia.juniorbiblegames","Bible%20Games/002 CFNetwork/711.4.6 Darwin/14.0.0"
"com.stubhub.sfvenues","ShowDrift/22607 CFNetwork/711.4.6 Darwin/14.0.0"
"com.stubhub.sfvenues","AppStore/2.0 iOS/8.4 model/iPad4,4 build/12H143 (5; dt:103)"
"com.drync.tnb","Drync/92 (iPad; iOS 8.4; Scale/2.00)"
"com.drync.tnb","Drync/92 CFNetwork/711.4.6 Darwin/14.0.0"
"com.arbgeek.aljamea","Maktabaty/1.4 CFNetwork/711.4.6 Darwin/14.0.0"
"com.arbgeek.aljamea","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.arbgeek.aljamea","MobileAsset/1.1"
"com.arbgeek.aljamea","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
"com.yourcompany.citysearch","GeoServices/982.64 CFNetwork/711.4.6 Darwin/14.0.0"
"com.yourcompany.citysearch","Citysearch/6.2 CFNetwork/711.4.6 Darwin/14.0.0"
"com.yourcompany.citysearch","GoogleAnalytics/1.4 (iPad; U; CPU iPhone OS 8.4 like Mac OS X; en-ca)"
"com.yourcompany.citysearch","6QW9F56EPN.com.yourcompany.Citysearch"
"com.yourcompany.citysearch","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.ondemandworld.newyorktransportmap","New York 6.0 rv:7 (iPad; iPhone OS 8.4; en_CA)"
"com.codydev.idcapthat","I'd%20Cap%20That/52 CFNetwork/711.4.6 Darwin/14.0.0"
"com.codydev.idcapthat","StoreKitUIService/1.0 iOS/8.4 model/iPad4,4 build/12H143 (5; dt:103)"
"com.desiringgod.piper-daily-devotional","Solid_Joys/466 CFNetwork/711.4.6 Darwin/14.0.0"
"com.desiringgod.piper-daily-devotional","MobileAsset/1.1"
"com.desiringgod.piper-daily-devotional","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
"com.skiutah.skiutah","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143 (5323740560)"
"com.skiutah.skiutah","MobileAsset/1.1"
"com.skiutah.skiutah","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
"com.hanajobs.ispending","iSpending/1.0.8 CFNetwork/711.4.6 Darwin/14.0.0"
"com.hanajobs.ispending","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.wdtinc.wsvn","WSVN/132 CFNetwork/711.4.6 Darwin/14.0.0"
"com.wdtinc.wsvn","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.wdtinc.wsvn","securityd (unknown version) CFNetwork/711.4.6 Darwin/14.0.0"
"com.wdtinc.wsvn","AppStore/2.0 iOS/8.4 model/iPad4,4 build/12H143 (5; dt:103)"
"com.wdtinc.wsvn","MobileAsset/1.1"
"com.nbcuni.nbcdfwweather","DFW%20Weather/2.7.16 CFNetwork/711.4.6 Darwin/14.0.0"
"com.nbcuni.nbcdfwweather","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X; en-CA)"
"com.nbcuni.nbcdfwweather","GeoServices/982.64 CFNetwork/711.4.6 Darwin/14.0.0"
"com.nbcuni.nbcdfwweather","VFBSD3EVJ3.com.nbcuni.nbcdfwweather"
"com.nbcuni.nbcdfwweather","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.nbcuni.nbcdfwweather","MobileAsset/1.1"
"com.nbcuni.nbcdfwweather","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
"com.abcdigital.abcnews.gma","GMA/1.0 CFNetwork/711.4.6 Darwin/14.0.0"
"com.abcdigital.abcnews.gma","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.esri.arcgis","ArcGISApp/10.1.2.716:ArcGISiOS-10.1.1-u2/8.4/iPad4,4"
"com.esri.arcgis","ArcGIS/716 CFNetwork/711.4.6 Darwin/14.0.0"
"com.appcubby.gascubbyfram","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.pixelmags.reader.managed.polaris","Catalogs/3.1.4 CFNetwork/711.4.6 Darwin/14.0.0"
"com.staples.staplessbd","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X; en-CA)"
"com.staples.staplessbd","Tableaux/4.3.19 CFNetwork/711.4.6 Darwin/14.0.0"
"com.staples.staplessbd","Tableaux/4.3.19 (iPad; iOS 8.4; Scale/2.00)"
"com.yourcompany.woodforest","Woodforest%20Mobile%20Banking/100 CFNetwork/711.4.6 Darwin/14.0.0"
"com.flintmo.flintcardscanner","FlintCardScanner/414 CFNetwork/711.4.6 Darwin/14.0.0"
"com.flintmo.flintcardscanner","MobileAsset/1.1"
"com.flintmo.flintcardscanner","securityd (unknown version) CFNetwork/711.4.6 Darwin/14.0.0"
"com.aol.radio","AOLRadio/4.1.77 CFNetwork/711.4.6 Darwin/14.0.0"
"com.aol.radio","##_iPad4,4_unknown_8.4_aolipad_en_4.1.77_APL001"
"com.aol.radio","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.aol.radio","MobileAsset/1.1"
"com.aol.radio","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
"com.shahiya.cooklebanese.ar.demo","Shahiya/1.07 CFNetwork/711.4.6 Darwin/14.0.0"
"com.shahiya.cooklebanese.ar.demo","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.westernunion.mtapp","WesternUnion/256 CFNetwork/711.4.6 Darwin/14.0.0"
"com.westernunion.mtapp","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"br.com.mobmidia.climatempo","Climatempo/207 CFNetwork/711.4.6 Darwin/14.0.0"
"br.com.mobmidia.climatempo","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"br.com.mobmidia.climatempo","MobileAsset/1.1"
"br.com.mobmidia.climatempo","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
"br.com.mobmidia.climatempo","AppStore/2.0 iOS/8.4 model/iPad4,4 build/12H143 (5; dt:103)"
"com.hopscotch.hopscotch","Hopscotch/2.11.1.1 CFNetwork/711.4.6 Darwin/14.0.0"
"org.act.mobile.actphoto","securityd (unknown version) CFNetwork/711.4.6 Darwin/14.0.0"
"org.act.mobile.actphoto","MobileAsset/1.1"
"org.act.mobile.actphoto","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
"com.active.recgovcamp","ReserveAmerica4/1.6.3 CFNetwork/711.4.6 Darwin/14.0.0"
"com.active.recgovcamp","RecGovCamp 1.6.3 (iPad; iPhone OS 8.4; en_CA)"
"com.fis.136sub","mBanking 3.3.8.541 ios-smartphone; Appcelerator Titanium/3.2.1.iOS8_iPhone6 (iPad/8.4; iPhone OS; en_CA;)"
"com.fis.136sub","GeoServices/982.64 CFNetwork/711.4.6 Darwin/14.0.0"
"com.unboundmedicine.johnshopkinspocitguides","Johns%20Hopkins%20Guides/429 CFNetwork/711.4.6 Darwin/14.0.0"
"com.d2techsoftware.scorekeeper.lite","None"
"com.global.foodpanda.ios","foodpanda/2.6.5 CFNetwork/711.4.6 Darwin/14.0.0"
"com.global.foodpanda.ios","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.global.foodpanda.ios","GoogleTagManager/3.10 (iPad; U; CPU iPhone OS 8.4 like Mac OS X; en-ca)"
"com.global.foodpanda.ios","MobileAsset/1.1"
"com.madfingergames.deadtrigger","deadtrigger/1.9.0 CFNetwork/711.4.6 Darwin/14.0.0"
"com.zaioware.guessthewrestler2","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.zaioware.guessthewrestler2","AdSheet/1.0 CFNetwork/711.4.6 Darwin/14.0.0"
"com.zaioware.guessthewrestler2","StoreKitUIService/1.0 iOS/8.4 model/iPad4,4 build/12H143 (5; dt:103)"
"com.zaioware.guessthewrestler2","AppStore/2.0 iOS/8.4 model/iPad4,4 build/12H143 (5; dt:103)"
"org.teleportaloo.pdxbus","PDX%20Bus/7.2 CFNetwork/711.4.6 Darwin/14.0.0"
"org.teleportaloo.pdxbus","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.caremark.caremark","Caremark/104 CFNetwork/711.4.6 Darwin/14.0.0"
"com.slavanya.dealsfree","DealsFREE/3.33.3 CFNetwork/711.4.6 Darwin/14.0.0"
"com.slavanya.dealsfree","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.trailbehind.gaiamarine","securityd (unknown version) CFNetwork/711.4.6 Darwin/14.0.0"
"com.trailbehind.gaiamarine","Skipper/20150223 CFNetwork/711.4.6 Darwin/14.0.0"
"com.mxtapes.inailuy","Mxtapes/2.1.37 CFNetwork/711.4.6 Darwin/14.0.0"
"com.mxtapes.inailuy","AppleCoreMedia/1.0.0.12H143 (iPad; U; CPU OS 8_4 like Mac OS X; en_us)"
"com.43rdelement.dailyhelp","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.43rdelement.dailyhelp","MobileAsset/1.1"
"com.43rdelement.dailyhelp","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
"com.nbcuni.lim.conn","nbcconnecticut/4.0.6 CFNetwork/711.4.6 Darwin/14.0.0"
"com.nbcuni.lim.conn","iTunes-iPhone/6.0 (6; 16GB; dt:73)"
"com.nbcuni.lim.conn","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_4 like Mac OS X; en-CA) nbcconnecticut/4.0.6"
"com.nbcuni.lim.conn","None"
"com.nbcuni.lim.conn","TransperaSDK v3.8.1.69 : iPad4,4 : iPhone OS : 8.4"
"com.nbcuni.lim.conn","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.nbcuni.lim.conn","MobileAsset/1.1"
"com.nbcuni.lim.conn","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
"com.know-where.culvers","Culvers/3.3.2 CFNetwork/711.4.6 Darwin/14.0.0"
"com.know-where.culvers","GeoServices/982.64 CFNetwork/711.4.6 Darwin/14.0.0"
"com.know-where.culvers","48L65ZH8VF.com.know-where.culvers"
"com.nbcuni.lim.chi","nbcchicago/4.0.6 CFNetwork/711.4.6 Darwin/14.0.0"
"com.nbcuni.lim.chi","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_4 like Mac OS X; en-CA) nbcchicago/4.0.6"
"com.nbcuni.lim.chi","iTunes-iPhone/6.0 (6; 16GB; dt:73)"
"com.nbcuni.lim.chi","None"
"com.nbcuni.lim.chi","TransperaSDK v3.8.1.69 : iPad4,4 : iPhone OS : 8.4"
"com.nbcuni.lim.chi","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.nbcuni.lim.chi","MobileAsset/1.1"
"com.nbcuni.lim.chi","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
"com.nbcuni.lim.chi","AppleCoreMedia/1.0.0.12H143 (iPad; U; CPU OS 8_4 like Mac OS X; en_us)"
"com.upsidetechnologies.thegolfnavigator","GeoServices/982.64 CFNetwork/711.4.6 Darwin/14.0.0"
"com.247tutor.fr000","StoreKitUIService/1.0 iOS/8.4 model/iPad4,4 build/12H143 (5; dt:103)"
"com.rambo.mirrorfree","ReflectionFree/3.5 CFNetwork/711.4.6 Darwin/14.0.0"
"com.rambo.mirrorfree","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.rambo.mirrorfree","MobileAsset/1.1"
"com.rambo.mirrorfree","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
"com.voltgamer.weatheralertplusfree","WeatherAlertsFree/1.1 CFNetwork/711.4.6 Darwin/14.0.0"
"com.voltgamer.weatheralertplusfree","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.wsi.wsiweatherwbir10-wx","WBIR10%20WX/2.7.2000 CFNetwork/711.4.6 Darwin/14.0.0"
"com.wsi.wsiweatherwbir10-wx","GeoServices/982.64 CFNetwork/711.4.6 Darwin/14.0.0"
"com.wsi.wsiweatherwbir10-wx","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_4 like Mac OS X; en-CA) WBIR10 WX/2.7.2000"
"com.wsi.wsiweatherwbir10-wx","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.wsi.wsiweatherwbir10-wx","73CP3TPHE9.com.wsi.WSIWeatherWBIR10-WX"
"com.wsi.wsiweatherwbir10-wx","MobileAsset/1.1"
"com.wsi.wsiweatherwbir10-wx","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
"com.wsi.wsiweatherwbir10-wx","securityd (unknown version) CFNetwork/711.4.6 Darwin/14.0.0"
"com.talkray.ios","Talkray/2.17 CFNetwork/711.4.6 Darwin/14.0.0"
"com.immersiondigital.nkjviphone","NKJV-iPhone/1.4.10 CFNetwork/711.4.6 Darwin/14.0.0"
"com.immersiondigital.nkjviphone","MobileAsset/1.1"
"com.immersiondigital.nkjviphone","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
"com.cal.mohasheshenlite","\\xd9\\x86\\xd9\\x83\\xd8\\xaa \\xd9\\x85\\xd8\\xad\\xd8\\xb4\\xd9\\x8a\\xd8\\xb4\\xd9\\x8a\\xd9\\x86 5.1 (iPad; iPhone OS 8.4; en_CA)"
"com.cal.mohasheshenlite","MobileAsset/1.1"
"com.cal.mohasheshenlite","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
"com.smartwithlife.organiclifemagazine","Live%20Organic/1.0 CFNetwork/711.4.6 Darwin/14.0.0"
"com.smartwithlife.organiclifemagazine","com.smartwithlife.OrganicLifeMagazine/1.0 (unknown, iPhone OS 8.4, iPad, Scale/2.000000)"
"com.go.abclocal.wabcapp","WABC/4.1.002 CFNetwork/711.4.6 Darwin/14.0.0"
"com.go.abclocal.wabcapp","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X; en-CA)"
"com.go.abclocal.wabcapp","Mozilla/5.0 (iPad4,4; iOS 8.4) FreeWheelAdManager/5.13.1.1-r10481-201404030829;com.go.abclocal.wabcapp WABC/4.1.002"
"com.go.abclocal.wabcapp","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.go.abclocal.wabcapp","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143/App"
"com.walmart.electronics","Walmart/150415 CFNetwork/711.4.6 Darwin/14.0.0"
"com.beyondmenu.beyondmenu","beyondmenu/1.20 CFNetwork/711.4.6 Darwin/14.0.0"
"com.beyondmenu.beyondmenu","MobileAsset/1.1"
"com.beyondmenu.beyondmenu","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
"com.sleepbug2","AppStore/2.0 iOS/8.4 model/iPad4,4 build/12H143 (5; dt:103)"
"com.ulta.ultamcommerceapp","ULTA/2 CFNetwork/711.4.6 Darwin/14.0.0"
"com.ulta.ultamcommerceapp","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X; en-CA)"
"com.ulta.ultamcommerceapp","ULTA/2 (iPad; iOS 8.4; Scale/2.00)"
"com.savewave.savingstar","SavingStar/4014 CFNetwork/711.4.6 Darwin/14.0.0"
"com.savewave.savingstar","MobileAsset/1.1"
"com.savewave.savingstar","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
"com.savewave.savingstar","com.apple.mobilesafari/8.0 iOS/8.4 model/iPad4,4 build/12H143 (5; dt:103)"
"com.nextissuemedia.next-issue","MobileAsset/1.1"
"com.trimbleoutdoors.trimbleoutdoorsle","TrimbleOutdoorsLE/5.6.14.1 CFNetwork/711.4.6 Darwin/14.0.0"
"com.just-wink.justwink","JustWink/3.1.1.233447 CFNetwork/711.4.6 Darwin/14.0.0"
"viettel.sygic","None"
"com.toonia.colorbook","colorbook2.0/2.3.3.3 CFNetwork/711.4.6 Darwin/14.0.0"
"com.saucontds.megabusapp","Megabus%20USA/1.3.4 CFNetwork/711.4.6 Darwin/14.0.0"
"com.saucontds.megabusapp","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"rh8qq5uxc8.youmail.","YouMail/3.3.52 CFNetwork/711.4.6 Darwin/14.0.0"
"com.mtvn.vh1tvtunein","VH1/2.633 CFNetwork/711.4.6 Darwin/14.0.0"
"com.mtvn.vh1tvtunein","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_4 like Mac OS X; en-CA) VH1/2.633"
"com.mtvn.vh1tvtunein","vh1/2.6.2 (iPad; iOS 8.4; Scale/2.00)"
"com.mtvn.vh1tvtunein","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.kbstar.kbbank","securityd (unknown version) CFNetwork/711.4.6 Darwin/14.0.0"
"com.mathunderground.mathsolver","YHomework/2.201 CFNetwork/711.4.6 Darwin/14.0.0"
"com.lumimobile.lsr.mysurvey.lightspeed-mysurvey","LightSpeed%20MySurvey/2.3.2 CFNetwork/711.4.6 Darwin/14.0.0"
"com.mentionmobile.cyberdust","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.kohler.kohlerlit","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143 (5625708528)"
"com.kohler.kohlerlit","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.curious.learn-universal","Curious/230 CFNetwork/711.4.6 Darwin/14.0.0"
"com.curious.learn-universal","MobileAsset/1.1"
"com.curious.learn-universal","AppleCoreMedia/1.0.0.12H143 (iPad; U; CPU OS 8_4 like Mac OS X; en_us)"
"com.hawaiianair.mobile","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.hawaiianair.mobile","securityd (unknown version) CFNetwork/711.4.6 Darwin/14.0.0"
"com.hawaiianair.mobile","GoogleAnalytics/1.5.1 (iPad; U; CPU iPhone OS 8.4 like Mac OS X; en-ca)"
"com.alhayat.lahamag","Laha Magazine 5.1.0 rv:638 (iPad; iPhone OS 8.4; en_CA)"
"com.alhayat.lahamag","Laha_Magazine/638 CFNetwork/711.4.6 Darwin/14.0.0"
"com.alhayat.lahamag","Laha_Magazine/638 (iPad; iOS 8.4; Scale/2.00)"
"com.daveramsey.tdrs","DaveRamsey/1.3.0 CFNetwork/711.4.6 Darwin/14.0.0"
"com.daveramsey.tdrs","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X; en-CA)"
"com.daveramsey.tdrs","AppleCoreMedia/1.0.0.12H143 (iPad; U; CPU OS 8_4 like Mac OS X; en_us)"
"com.co-opnetwork.atmlocator","com.apple.siri.analyzer/1 CFNetwork/711.4.6 Darwin/14.0.0"
"com.co-opnetwork.atmlocator","GeoServices/982.64 CFNetwork/711.4.6 Darwin/14.0.0"
"com.co-opnetwork.atmlocator","atmlocator/2.4 CFNetwork/711.4.6 Darwin/14.0.0"
"towaig","\\xd8\\xa7\\xd9\\x84\\xd9\\x85\\xd9\\x86\\xd8\\xa7\\xd9\\x87\\xd8\\xac \\xd8\\xa7\\xd9\\x84\\xd8\\xaf\\xd8\\xb1\\xd8\\xa7\\xd8\\xb3\\xd9\\x8a\\xd8\\xa9 5.2 (iPad; iPhone OS 8.4; en_CA)"
"towaig","%D8%A7%D9%84%D9%85%D9%86%D8%A7%D9%87%D8%AC%20%D8%A7%D9%84%D8%AF%D8%B1%D8%A7%D8%B3%D9%8A%D8%A9/5.2 CFNetwork/711.4.6 Darwin/14.0.0"
"towaig","GoogleAnalytics/1.3 (iPad; U; CPU iPhone OS 8.4 like Mac OS X; ar-ca)"
"com.ihandysoft.flashlight.led.free","ColorLEDFlashlightFree/1.3.0.1 CFNetwork/711.4.6 Darwin/14.0.0"
"com.ihandysoft.flashlight.led.free","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.ihandysoft.flashlight.led.free","StoreKitUIService/1.0 iOS/8.4 model/iPad4,4 build/12H143 (5; dt:103)"
