"app","agent"
"com.svtsoftware.debtpayoffa","MobileAsset/1.1"
"com.seamlessweb.aramarkcustomer","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.seamlessweb.aramarkcustomer","None"
"com.seamlessweb.aramarkcustomer","MobileAsset/1.1"
"com.proximiti.celltrakr","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.proximiti.celltrakr","None"
"com.proximiti.celltrakr","GoogleAnalytics/1.0 (iPad; U; CPU iPhone OS 8.1.2 like Mac OS X; en-CA)"
"com.medco.medcopharmacy","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.medco.medcopharmacy","None"
"com.medco.medcopharmacy","MobileAsset/1.1"
"com.sapientgs.tsa","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sapientgs.tsa","None"
"com.cbcnm.iapp.now.wjbk","FOX%202%20Detroit/4.3.2200 CFNetwork/711.1.16 Darwin/14.0.0"
"com.cbcnm.iapp.now.wjbk","None"
"com.cbcnm.iapp.now.wjbk","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.cbcnm.iapp.now.wjbk","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.cbcnm.iapp.now.wjbk","AppleCoreMedia/1.0.0.12B440 (iPad; U; CPU OS 8_1_2 like Mac OS X; en_us)"
"com.cbcnm.iapp.now.wjbk","MobileAsset/1.1"
"com.stocktwits.stocktwits","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.stocktwits.stocktwits","None"
"com.stocktwits.stocktwits","MobileAsset/1.1"
"com.verizon.ams.dvr","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) VZFiOSMobile/3.6.5"
"com.verizon.ams.dvr","None"
"com.verizon.ams.dvr","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.verizon.ams.dvr","VZFiOSMobile/3.6.5 (iPad; iOS 8.1.2; Scale/2.00)"
"com.verizon.ams.dvr","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.verizon.ams.dvr","MobileAsset/1.1"
"com.xcosoftware.miamiheat","XCOExperience/2.03 (iPad; iOS 8.1.2; Scale/2.00)"
"com.xcosoftware.miamiheat","None"
"com.xcosoftware.miamiheat","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.babyfirsttv.babyfirstmobilelite","BabyFirst/2.5.52 CFNetwork/711.1.16 Darwin/14.0.0"
"com.babyfirsttv.babyfirstmobilelite","None"
"com.babyfirsttv.babyfirstmobilelite","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.babyfirsttv.babyfirstmobilelite","AppleCoreMedia/1.0.0.12B440 (iPad; U; CPU OS 8_1_2 like Mac OS X; en_us)"
"com.babyfirsttv.babyfirstmobilelite","BabyFirst 2.5 rv:2.5.52 (iPad; iPhone OS 8.1.2; en_CA)"
"com.babyfirsttv.babyfirstmobilelite","MobileAsset/1.1"
"com.innerapptive.turkeycallin","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.innerapptive.turkeycallin","None"
"com.innerapptive.turkeycallin","TurkeyCallin/1.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.innerapptive.turkeycallin","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.innerapptive.turkeycallin","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.yinzcam.nfl.phi","Eagles/29 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yinzcam.nfl.phi","None"
"com.yinzcam.nfl.phi","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.yinzcam.nfl.phi","MobileAsset/1.1"
"com.fred.crazywritersdemo","CrazyWritersDemo/1.7.5 CFNetwork/711.1.16 Darwin/14.0.0"
"com.fred.crazywritersdemo","None"
"com.fred.crazywritersdemo","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yourcompany.allpoint","Allpoint/1381318795 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yourcompany.allpoint","None"
"com.yourcompany.allpoint","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yourcompany.allpoint","X56S359WJ6.com.yourcompany.Allpoint"
"com.news12.news12togo","News 12  iPad App v3.11 (1673)"
"com.news12.news12togo","None"
"com.news12.news12togo","News12/1673 CFNetwork/711.1.16 Darwin/14.0.0"
"com.news12.news12togo","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.news12.news12togo","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.news12.news12togo","MobileAsset/1.1"
"com.news12.news12togo","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.news12.news12togo","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"gov.state.apps.smartravel","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 (5232520096)"
"gov.state.apps.smartravel","None"
"gov.state.apps.smartravel","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"gov.state.apps.smartravel","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 (5710704704)"
"gov.state.apps.smartravel","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"gov.state.apps.smartravel","MobileAsset/1.1"
"com.apex.sal","Sal/4139 CFNetwork/711.1.16 Darwin/14.0.0"
"com.apex.sal","None"
"com.apex.sal","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.apex.sal","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.apex.sal","MobileAsset/1.1"
"com.pixelmags.reader.managed.bright-publishing-advanced-photographer","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) Advanced Photographer/32.0.3.145.99524"
"com.pixelmags.reader.managed.bright-publishing-advanced-photographer","None"
"com.pixelmags.reader.managed.bright-publishing-advanced-photographer","Advanced%20Photographer/32.0.3.145.99524 CFNetwork/711.1.16 Darwin/14.0.0"
"com.pixelmags.reader.managed.bright-publishing-advanced-photographer","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.pixelmags.reader.managed.bright-publishing-advanced-photographer","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.pixelmags.reader.managed.bright-publishing-advanced-photographer","MobileAsset/1.1"
"com.goodrx.iphone","GoodRx/4.2.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.goodrx.iphone","None"
"com.goodrx.iphone","TVSquared iOS Collector Client 1.0"
"com.goodrx.iphone","YUV7GJ58WM.com.goodrx.iphone"
"com.goodrx.iphone","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.goodrx.iphone","MobileAsset/1.1"
"com.kiss2go.iphone","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.kiss2go.iphone","None"
"com.kiss2go.iphone","MobileAsset/1.1"
"com.toysrus.tru","ToysRus-US/5.3 CFNetwork/711.1.16 Darwin/14.0.0"
"com.toysrus.tru","None"
"com.toysrus.tru","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.toysrus.tru","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.toysrus.tru","MobileAsset/1.1"
"com.lcrnd.carpaymentcalculatorapp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.lcrnd.carpaymentcalculatorapp","None"
"com.iosfunny02.sketchfree","SketchMe/4.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.iosfunny02.sketchfree","None"
"com.iosfunny02.sketchfree","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.iosfunny02.sketchfree","MobileAsset/1.1"
"com.iosfunny02.sketchfree","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.burpee.gardenplanner","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.burpee.gardenplanner","None"
"com.burpee.gardenplanner","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 (384054928)"
"com.burpee.gardenplanner","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 (374964864)"
"com.burpee.gardenplanner","MobileAsset/1.1"
"com.dropcam.dropcam","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.dropcam.dropcam","None"
"com.dropcam.dropcam","MobileAsset/1.1"
"com.dropcam.dropcam","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.dropcam.dropcam","com.apple.mobilesafari/8.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.dropcam.dropcam","com.apple.siri.analyzer/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.timeinc.coastalliving.ipad.inapp","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) Coastal Living/5.33"
"com.timeinc.coastalliving.ipad.inapp","None"
"com.timeinc.coastalliving.ipad.inapp","Coastal%20Living/5.33 CFNetwork/711.1.16 Darwin/14.0.0"
"com.timeinc.coastalliving.ipad.inapp","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.timeinc.coastalliving.ipad.inapp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.timeinc.coastalliving.ipad.inapp","MobileAsset/1.1"
"ca.darrenstone.roadtriplite","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"ca.darrenstone.roadtriplite","None"
"com.bishinews.fncalculators","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.bishinews.fncalculators","None"
"com.bishinews.fncalculators","MobileAsset/1.1"
"com.bishinews.fncalculators","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.dominos.iphone","Dominos/2.6.0.4 CFNetwork/711.1.16 Darwin/14.0.0"
"com.dominos.iphone","None"
"com.dominos.iphone","MobileAsset/1.1"
"com.tmcc.click2pay.mytfs","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.tmcc.click2pay.mytfs","None"
"com.tmcc.click2pay.mytfs","MobileAsset/1.1"
"com.mqdp.location.guyfacts","guyfacts/2.2.5 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mqdp.location.guyfacts","None"
"com.mqdp.location.guyfacts","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mqdp.location.guyfacts","MobileAsset/1.1"
"com.mqdp.location.guyfacts","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.mqdp.location.guyfacts","MobileSafari/600.1.4 CFNetwork/711.1.16 Darwin/14.0.0"
"com.benjaminmcdowell.ios.speakeasyrussian-lite","SpeakEasy-Russian-Lite/3265.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.benjaminmcdowell.ios.speakeasyrussian-lite","None"
"com.benjaminmcdowell.ios.speakeasyrussian-lite","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.benjaminmcdowell.ios.speakeasyrussian-lite","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.benjaminmcdowell.ios.speakeasyrussian-lite","MobileAsset/1.1"
"com.pnc.pncmobile","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.pnc.pncmobile","None"
"com.pnc.pncmobile","mBanking 3.0.1.44 ios-smartphone; Appcelerator Titanium/3.1.3.iOS8_AndroidL (iPad/8.1.2; iPhone OS; en_CA;)"
"com.pnc.pncmobile","PNC%20Mobile/201334828 CFNetwork/711.1.16 Darwin/14.0.0"
"com.pnc.pncmobile","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.ecnetwork.coderedmobilealert","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.ecnetwork.coderedmobilealert","None"
"com.ecnetwork.coderedmobilealert","MobileAsset/1.1"
"com.vanguard.app","Vanguard/5.5.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.vanguard.app","None"
"com.vanguard.app","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) Vanguard/5.5.0"
"com.vanguard.app","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.vanguard.app","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.vanguard.app","MobileAsset/1.1"
"com.oaktree.iaccord","iAccord/2.0.0.6444 CFNetwork/711.1.16 Darwin/14.0.0"
"com.oaktree.iaccord","None"
"com.oaktree.iaccord","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.oaktree.iaccord","MobileAsset/1.1"
"com.oaktree.iaccord","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.billguard","BillGuard/59 CFNetwork/711.1.16 Darwin/14.0.0"
"com.billguard","None"
"com.billguard","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.billguard","MobileAsset/1.1"
"com.watson.new-era","MobileAsset/1.1"
"com.watson.new-era","None"
"com.wb.batman.brawler2013","Batman.Brawler2013/1.2.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wb.batman.brawler2013","None"
"com.wb.batman.brawler2013","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.wb.batman.brawler2013","gamed/4.10.18.4.6.15.5.3.2 (iPad4,4; 8.1.2; 12B440; GameKit-194.15)"
"com.wb.batman.brawler2013","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wb.batman.brawler2013","MobileAsset/1.1"
"com.wb.batman.brawler2013","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.wb.batman.brawler2013","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.boston.mobilenews","Boston.com/18 CFNetwork/711.1.16 Darwin/14.0.0"
"com.boston.mobilenews","None"
"com.boston.mobilenews","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.boston.mobilenews","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.boston.mobilenews","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 QuantcastSDK/iOS_1.2.13/(null)"
"com.liteweather.usweatherinfo","NOAA%20Weather/4.13.221 CFNetwork/711.1.16 Darwin/14.0.0"
"com.liteweather.usweatherinfo","None"
"com.liteweather.usweatherinfo","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.liteweather.usweatherinfo","MobileAsset/1.1"
"com.hearst.wpbfhurricanes","Hurricane/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.hearst.wpbfhurricanes","None"
"com.hearst.wpbfhurricanes","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.blackboxdev.lightning","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.blackboxdev.lightning","None"
"com.blackboxdev.lightning","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.linktosoftware.ytd","Appcelerator Titanium/3.2.3.GA (iPad/8.1.2; iPhone OS; en_CA;)"
"com.linktosoftware.ytd","None"
"com.linktosoftware.ytd","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.shopkick.shopkick","shopkick/821 CFNetwork/711.1.16 Darwin/14.0.0"
"com.shopkick.shopkick","None"
"com.shopkick.shopkick","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.shopkick.shopkick","MobileAsset/1.1"
"com.localtvllc.fox2","iPad"
"com.localtvllc.fox2","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.localtvllc.fox2","None"
"com.localtvllc.fox2","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.fastcase.fastcase","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.fastcase.fastcase","None"
"com.fastcase.fastcase","MobileAsset/1.1"
"com.usbmis.empr","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.usbmis.empr","None"
"com.usbmis.empr","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.usbmis.empr","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.usbmis.empr","MobileAsset/1.1"
"com.usbmis.empr","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.firstniagara.www","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.firstniagara.www","None"
"ka37qpr7k4.com.nadaguides.nadapricing","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"ka37qpr7k4.com.nadaguides.nadapricing","None"
"ka37qpr7k4.com.nadaguides.nadapricing","NADAguides/3.3.1 CFNetwork/711.1.16 Darwin/14.0.0"
"ka37qpr7k4.com.nadaguides.nadapricing","MobileAsset/1.1"
"com.scorebeyond.satup","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.scorebeyond.satup","None"
"com.scorebeyond.satup","satup/2204 CFNetwork/711.1.16 Darwin/14.0.0"
"com.scorebeyond.satup","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.zynga.zscramblewithfriendsfree.0","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.zynga.zscramblewithfriendsfree.0","None"
"com.zynga.zscramblewithfriendsfree.0","ScrambleWithFriendsFree/5.08.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.zynga.zscramblewithfriendsfree.0","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.zynga.zscramblewithfriendsfree.0","MobileAsset/1.1"
"com.zynga.zscramblewithfriendsfree.0","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.tdbank.iphoneapp","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.tdbank.iphoneapp","None"
"com.tdbank.iphoneapp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.tdbank.iphoneapp","MobileAsset/1.1"
"com.tdbank.iphoneapp","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.tdbank.iphoneapp","TDBank-US/3.3 CFNetwork/711.1.16 Darwin/14.0.0"
"ru.persapps.findbyn","FindByN/1.8 CFNetwork/711.1.16 Darwin/14.0.0"
"ru.persapps.findbyn","None"
"ru.persapps.findbyn","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"ru.persapps.findbyn","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"ru.persapps.findbyn","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"ru.persapps.findbyn","MobileAsset/1.1"
"ru.persapps.findbyn","StoreKitUIService/1.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.sim.hotrodmagazine","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) Hot Rod Magazine/32.2.0.71.99983"
"com.sim.hotrodmagazine","None"
"com.sim.hotrodmagazine","Hot%20Rod%20Magazine/32.2.0.71.99983 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sim.hotrodmagazine","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.sim.hotrodmagazine","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sim.hotrodmagazine","MobileAsset/1.1"
"com.medicalpronunciations.anatomylite","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.medicalpronunciations.anatomylite","None"
"com.medicalpronunciations.anatomylite","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.medicalpronunciations.anatomylite","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.disney.perrygamelite","Mozilla/5.0 (iPhone; U; CPU like Mac OS X; en)"
"com.disney.perrygamelite","None"
"com.disney.perrygamelite","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.disney.perrygamelite","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.disney.perrygamelite","Where's%20My%20Perry%3F%20Free/1.5.3 CFNetwork/711.1.16 Darwin/14.0.0"
"com.disney.perrygamelite","MobileAsset/1.1"
"com.disney.perrygamelite","StoreKitUIService/1.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.geoterrestrial.fishingspots","Fishing%20Spots/4.21 CFNetwork/711.1.16 Darwin/14.0.0"
"com.geoterrestrial.fishingspots","None"
"com.geoterrestrial.fishingspots","Vungle/2.0"
"com.geoterrestrial.fishingspots","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.geoterrestrial.fishingspots","7MP4WCR9ZW.com.geoterrestrial.fishingspots"
"com.regalcinemas.regalmovietheatersapp","Regal/3.0.7 (iPad; iOS 8.1.2; Scale/2.00)"
"com.regalcinemas.regalmovietheatersapp","None"
"com.regalcinemas.regalmovietheatersapp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.regalcinemas.regalmovietheatersapp","Regal/219 CFNetwork/711.1.16 Darwin/14.0.0"
"com.regalcinemas.regalmovietheatersapp","MobileAsset/1.1"
"com.yinzcam.nba.chi","Bulls/47 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yinzcam.nba.chi","None"
"com.yinzcam.nba.chi","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yinzcam.nba.chi","MobileAsset/1.1"
"com.foxsoccerchannel.foxsoccer","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) FoxSoccer/15"
"com.foxsoccerchannel.foxsoccer","FoxSoccer/15 CFNetwork/711.1.16 Darwin/14.0.0"
"com.foxsoccerchannel.foxsoccer","None"
"com.foxsoccerchannel.foxsoccer","Fox Soccer 2.3 rv:15 (iPad; iPhone OS 8.1.2; en_CA)"
"com.foxsoccerchannel.foxsoccer","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.foxsoccerchannel.foxsoccer","AppleCoreMedia/1.0.0.12B440 (iPad; U; CPU OS 8_1_2 like Mac OS X; en_us)"
"com.foxsoccerchannel.foxsoccer","MobileAsset/1.1"
"com.squareup.cash","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.squareup.cash","None"
"com.squareup.cash","MobileAsset/1.1"
"com.just1word.kjvbible","kjvbible/3.0.6 (iPad; iOS 8.1.2; Scale/2.00)"
"com.just1word.kjvbible","None"
"com.just1word.kjvbible","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.just1word.kjvbible","MobileAsset/1.1"
"org.usga.ghinmobile","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"org.usga.ghinmobile","None"
"org.usga.ghinmobile","MobileAsset/1.1"
"com.pointabout.298","WhiteHouse/2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.pointabout.298","None"
"com.pointabout.298","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.pointabout.298","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.nbcuni.com.nbcsports.liveextra","NBCSports/1001 CFNetwork/711.1.16 Darwin/14.0.0"
"com.nbcuni.com.nbcsports.liveextra","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.nbcuni.com.nbcsports.liveextra","None"
"com.nbcuni.com.nbcsports.liveextra","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.nbcuni.com.nbcsports.liveextra","MobileAsset/1.1"
"com.care.iphone","Care/3.8.1.3 CFNetwork/711.1.16 Darwin/14.0.0"
"com.care.iphone","None"
"com.care.iphone","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.care.iphone","MobileAsset/1.1"
"com.farmers.ifarmers","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.farmers.ifarmers","None"
"com.farmers.ifarmers","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.farmers.ifarmers","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.farmers.ifarmers","MobileAsset/1.1"
"com.tekkinnovations.lawstack","LawStack/5.140.20140807 CFNetwork/711.1.16 Darwin/14.0.0"
"com.tekkinnovations.lawstack","None"
"com.tekkinnovations.lawstack","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.tekkinnovations.lawstack","MobileAsset/1.1"
"com.e2ndesign.9-toolbox","AppBox/1.4.2 CFNetwork/711.1.16 Darwin/14.0.0"
