"app","agent"
"com.timeinc.coastalliving.ipad.inapp","Coastal%20Living/5.33 CFNetwork/711.1.16 Darwin/14.0.0"
"com.timeinc.coastalliving.ipad.inapp","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.timeinc.coastalliving.ipad.inapp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"ca.darrenstone.roadtriplite","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.bishinews.fncalculators","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.bishinews.fncalculators","MobileAsset/1.1"
"com.bishinews.fncalculators","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.dominos.iphone","Dominos/2.6.0.4 CFNetwork/711.1.16 Darwin/14.0.0"
"com.dominos.iphone","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.dominos.iphone","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.dominos.iphone","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.tmcc.click2pay.mytfs","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mqdp.location.guyfacts","guyfacts/2.2.5 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mqdp.location.guyfacts","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mqdp.location.guyfacts","MobileAsset/1.1"
"com.mqdp.location.guyfacts","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.benjaminmcdowell.ios.speakeasyrussian-lite","SpeakEasy-Russian-Lite/3265.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.benjaminmcdowell.ios.speakeasyrussian-lite","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.benjaminmcdowell.ios.speakeasyrussian-lite","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.pnc.pncmobile","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.ecnetwork.coderedmobilealert","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.vanguard.app","Vanguard/5.5.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.vanguard.app","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) Vanguard/5.5.0"
"com.vanguard.app","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.vanguard.app","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.oaktree.iaccord","iAccord/2.0.0.6444 CFNetwork/711.1.16 Darwin/14.0.0"
"com.oaktree.iaccord","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.billguard","BillGuard/59 CFNetwork/711.1.16 Darwin/14.0.0"
"com.billguard","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.watson.new-era","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wb.batman.brawler2013","Batman.Brawler2013/1.2.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wb.batman.brawler2013","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.wb.batman.brawler2013","gamed/4.10.18.4.6.15.5.3.2 (iPad4,4; 8.1.2; 12B440; GameKit-194.15)"
"com.wb.batman.brawler2013","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.boston.mobilenews","Boston.com/18 CFNetwork/711.1.16 Darwin/14.0.0"
"com.boston.mobilenews","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.boston.mobilenews","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.liteweather.usweatherinfo","NOAA%20Weather/4.13.221 CFNetwork/711.1.16 Darwin/14.0.0"
"com.liteweather.usweatherinfo","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.hearst.wpbfhurricanes","Hurricane/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.hearst.wpbfhurricanes","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.blackboxdev.lightning","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.linktosoftware.ytd","Appcelerator Titanium/3.2.3.GA (iPad/8.1.2; iPhone OS; en_CA;)"
"com.linktosoftware.ytd","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.shopkick.shopkick","shopkick/821 CFNetwork/711.1.16 Darwin/14.0.0"
"com.shopkick.shopkick","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.localtvllc.fox2","iPad"
"com.localtvllc.fox2","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.localtvllc.fox2","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.fastcase.fastcase","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.usbmis.empr","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.usbmis.empr","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.firstniagara.www","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"ka37qpr7k4.com.nadaguides.nadapricing","NADAguides/3.3.1 CFNetwork/711.1.16 Darwin/14.0.0"
"ka37qpr7k4.com.nadaguides.nadapricing","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.scorebeyond.satup","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.scorebeyond.satup","satup/2204 CFNetwork/711.1.16 Darwin/14.0.0"
"com.scorebeyond.satup","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.zynga.zscramblewithfriendsfree.0","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.zynga.zscramblewithfriendsfree.0","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.tdbank.iphoneapp","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.tdbank.iphoneapp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.tdbank.iphoneapp","TDBank-US/3.3 CFNetwork/711.1.16 Darwin/14.0.0"
"ru.persapps.findbyn","FindByN/1.8 CFNetwork/711.1.16 Darwin/14.0.0"
"ru.persapps.findbyn","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"ru.persapps.findbyn","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sim.hotrodmagazine","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) Hot Rod Magazine/32.2.0.71.99983"
"com.sim.hotrodmagazine","Hot%20Rod%20Magazine/32.2.0.71.99983 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sim.hotrodmagazine","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.sim.hotrodmagazine","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.medicalpronunciations.anatomylite","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.medicalpronunciations.anatomylite","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.disney.perrygamelite","Mozilla/5.0 (iPhone; U; CPU like Mac OS X; en)"
"com.disney.perrygamelite","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.disney.perrygamelite","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.disney.perrygamelite","Where's%20My%20Perry%3F%20Free/1.5.3 CFNetwork/711.1.16 Darwin/14.0.0"
"com.disney.perrygamelite","gamed/4.10.18.4.6.15.5.3.2 (iPad4,4; 8.1.2; 12B440; GameKit-194.15)"
"com.geoterrestrial.fishingspots","Fishing%20Spots/4.21 CFNetwork/711.1.16 Darwin/14.0.0"
"com.geoterrestrial.fishingspots","Vungle/2.0"
"com.geoterrestrial.fishingspots","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.regalcinemas.regalmovietheatersapp","Regal/3.0.7 (iPad; iOS 8.1.2; Scale/2.00)"
"com.regalcinemas.regalmovietheatersapp","Regal/219 CFNetwork/711.1.16 Darwin/14.0.0"
"com.regalcinemas.regalmovietheatersapp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yinzcam.nba.chi","Bulls/47 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yinzcam.nba.chi","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.foxsoccerchannel.foxsoccer","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) FoxSoccer/15"
"com.foxsoccerchannel.foxsoccer","FoxSoccer/15 CFNetwork/711.1.16 Darwin/14.0.0"
"com.foxsoccerchannel.foxsoccer","Fox Soccer 2.3 rv:15 (iPad; iPhone OS 8.1.2; en_CA)"
"com.foxsoccerchannel.foxsoccer","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.squareup.cash","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.just1word.kjvbible","kjvbible/3.0.6 (iPad; iOS 8.1.2; Scale/2.00)"
"com.just1word.kjvbible","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"org.usga.ghinmobile","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.pointabout.298","WhiteHouse/2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.pointabout.298","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.nbcuni.com.nbcsports.liveextra","NBCSports/1001 CFNetwork/711.1.16 Darwin/14.0.0"
"com.nbcuni.com.nbcsports.liveextra","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.nbcuni.com.nbcsports.liveextra","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.care.iphone","Care/3.8.1.3 CFNetwork/711.1.16 Darwin/14.0.0"
"com.care.iphone","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.farmers.ifarmers","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.farmers.ifarmers","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.tekkinnovations.lawstack","LawStack/5.140.20140807 CFNetwork/711.1.16 Darwin/14.0.0"
"com.tekkinnovations.lawstack","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.e2ndesign.9-toolbox","AppBox/1.4.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.e2ndesign.9-toolbox","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.e2ndesign.9-toolbox","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"org.lds.ldsmusic","LDSMusic/1.7.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.govision2020.offederlite","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.viz.wsj","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.patagonia.mobile","Patagonia/2.9.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.patagonia.mobile","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.patagonia.mobile","com.apple.siri.analyzer/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.rmrlabz.directvrlite","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.rmrlabz.directvrlite","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.appovision.symbolgram","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.appovision.symbolgram","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mqdp.location.chatslang","ChatSlang/2.2.5 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mqdp.location.chatslang","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mqdp.location.chatslang","MobileAsset/1.1"
"com.mqdp.location.chatslang","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.bitrhymes.bingoiphone","Mozilla/5.0 (iOS; U; en) AppleWebKit/533.19.4 (KHTML, like Gecko) AdobeAIR/15.0"
"com.bitrhymes.bingoiphone","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.seattletimes.seattletimesmobile","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.seattletimes.seattletimesmobile","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.seattletimes.seattletimesmobile","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.trimbleoutdoors.gpstrailsle","GPSTrailsLE/5.6.14.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.trimbleoutdoors.gpstrailsle","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"iosapp.commercebank.com","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.getepic.epic","Epic/18 (iPad; iOS 8.1.2; Scale/2.00)"
"com.getepic.epic","Epic/18 CFNetwork/711.1.16 Darwin/14.0.0"
"com.getepic.epic","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.magappzine.star","Star/5.11.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.magappzine.star","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.magappzine.star","MP S3 Transfer Manager, iPhone-OS/8.1.2 en_CA"
"com.ssfcumb.mobilebanking","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.msnbc.nightly.ipad","Nightly%20News/150217.14 CFNetwork/711.1.16 Darwin/14.0.0"
"com.msnbc.nightly.ipad","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.msnbc.nightly.ipad","Mozilla/5.0 (iPad4,4; iOS 8.1.2) FreeWheelAdManager/5.16.0-r10618-201408120548;com.msnbc.nightly.ipad Nightly News/150217.14"
"com.msnbc.nightly.ipad","AppleCoreMedia/1.0.0.12B440 (iPad; U; CPU OS 8_1_2 like Mac OS X; en_us)"
"com.timeinc.southernliving.ipad.inapp","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) Southern Living/4.17"
"com.timeinc.southernliving.ipad.inapp","Southern%20Living/4.17 CFNetwork/711.1.16 Darwin/14.0.0"
"com.timeinc.southernliving.ipad.inapp","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.albert.colorfonts","ColorFonts/4.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.albert.colorfonts","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.phunware.utorlando.universal.iphone.lite","UTUniversalLite/13 CFNetwork/711.1.16 Darwin/14.0.0"
"com.phunware.utorlando.universal.iphone.lite","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.ebay.motors","Motors/2.0.4 CFNetwork/711.1.16 Darwin/14.0.0"
"com.ebay.motors","eBayMotorsiPhone/2.0.4"
"com.logsat.sexoffenderslite","SexOffenderSearchLite/1.3.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.logsat.sexoffenderslite","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.logsat.sexoffenderslite","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.logsat.sexoffenderslite","MobileAsset/1.1"
"com.logsat.sexoffenderslite","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.logsat.sexoffenderslite","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.pocketbooks.sportswallpapers","Sports/2.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.pocketbooks.sportswallpapers","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.pocketbooks.sportswallpapers","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.netgear.genieiphoneipod","None"
"com.netgear.genieiphoneipod","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.netgear.genieiphoneipod","MobileAsset/1.1"
"com.netgear.genieiphoneipod","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.garena.beetalk","BeeTalk/1.4.18 CFNetwork/711.1.16 Darwin/14.0.0"
"com.garena.beetalk","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.garena.beetalk","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 BeeTalk/1.4.18"
"com.garena.beetalk","MobileAsset/1.1"
"com.ieman.1000sunna","Appcelerator Titanium/3.5.1 (iPad/8.1.2; iPhone OS; en_CA;)"
"com.ieman.1000sunna","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.dsrtech.colorsplash","PhotoSplash/3.4 CFNetwork/711.1.16 Darwin/14.0.0"
"com.dsrtech.colorsplash","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.dsrtech.colorsplash","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.dsrtech.colorsplash","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.hahaas.ringtones.converter","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.flywheelapp.flywheel","Flywheel/1205 CFNetwork/711.1.16 Darwin/14.0.0"
"com.flywheelapp.flywheel","4XVBK88ECL.com.flywheelapp.Flywheel"
"com.flywheelapp.flywheel","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.americanexpress.bluebird","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.americanexpress.bluebird","MobileAsset/1.1"
"com.americanexpress.bluebird","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.seagate.goflextvremote","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.speedway.mobile","Speedway/31 CFNetwork/711.1.16 Darwin/14.0.0"
"com.speedway.mobile","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.johnmoff.ifishpondfree","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mjn.babyandme","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"org.qcontinuum.planets","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.postmates.getitnow","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.reader.reader","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.reader.reader","MobileAsset/1.1"
"com.reader.reader","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.cw.fullepisodes.ios","CW/1178 (iPad; iOS 8.1.2; Scale/2.00)"
"com.cw.fullepisodes.ios","CW/1178 CFNetwork/711.1.16 Darwin/14.0.0"
"com.cw.fullepisodes.ios","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) CW/1178"
"com.cw.fullepisodes.ios","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.pixelmags.reader.managed.autometrix-audi-driver","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.pixelmags.reader.managed.autometrix-audi-driver","Audi%20Driver/4.9.68 CFNetwork/711.1.16 Darwin/14.0.0"
"com.roadify.roadify","Roadify/2.4.3.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.roadify.roadify","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.roadify.roadify","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.roadify.roadify","GoogleAnalytics/2.0b3 (iPad; U; CPU iPhone OS 8.1.2 like Mac OS X; en-ca)"
"com.foodler.ifoodler","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.checkmate.ihookupfree","iHookUp/6.0.5 CFNetwork/711.1.16 Darwin/14.0.0"
"com.checkmate.ihookupfree","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.tribalnova.ilearnwith.ipad.app3en","Language!/1.5.4 CFNetwork/711.1.16 Darwin/14.0.0"
"com.tribalnova.ilearnwith.ipad.app3en","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.tribalnova.ilearnwith.ipad.app3en","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.tribalnova.ilearnwith.ipad.app3en","Mozilla/5.0 (iOS; U; en) AppleWebKit/533.19.4 (KHTML, like Gecko) AdobeAIR/15.0"
"com.actmobile.dashvpn","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.innerfour.supersirens","supersirens/1.3 CFNetwork/711.1.16 Darwin/14.0.0"
"com.innerfour.supersirens","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.innerfour.supersirens","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.roundbox.tvguide","TVGuide/440002 iOS/8.1.2 Manufacturer/Apple Device/iPad4,4 Interface/Pad"
"com.roundbox.tvguide","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) TV Guide/440002"
"com.roundbox.tvguide","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.roundbox.tvguide","TV%20Guide/440002 CFNetwork/711.1.16 Darwin/14.0.0"
"com.roundbox.tvguide","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sim.superstreetmagazine","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) Super Street/32.2.0.28.99983"
"com.sim.superstreetmagazine","Super%20Street/32.2.0.28.99983 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sim.superstreetmagazine","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.sim.superstreetmagazine","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.parkingpanda.nativeiphoneapp","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.parkingpanda.nativeiphoneapp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.aaa.iphone.discounts","AAA%20Discounts/128.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.aaa.iphone.discounts","WebtrendsClientLibrary/1.4.9+(App_iPhone)"
"com.aaa.iphone.discounts","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.onezeroware.inclass","AdSheet/1.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.onezeroware.inclass","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sproutonline.dresschica","DressChica/4.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sproutonline.dresschica","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.handmark.nydn","com.handmark.NYDN/52200000 (unknown, iPhone OS 8.1.2, iPad, Scale/2.000000)"
"com.handmark.nydn","Daily%20News/52200000 CFNetwork/711.1.16 Darwin/14.0.0"
"com.handmark.nydn","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.spritelabs.photocaptionsfree","Captions%20F/3.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.spritelabs.photocaptionsfree","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.stinkbot.iphone.newsoverwireless.wral","WRAL%20News/4.0.4.39 CFNetwork/711.1.16 Darwin/14.0.0"
"com.stinkbot.iphone.newsoverwireless.wral","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.stinkbot.iphone.newsoverwireless.wral","WRAL News - Appcelerator Titanium/3.4.1 (iPad/8.1.2; iPhone OS; en_CA;)"
"com.stinkbot.iphone.newsoverwireless.wral","Appcelerator Titanium/3.4.1 (iPad/8.1.2; iPhone OS; en_CA;)"
"com.stinkbot.iphone.newsoverwireless.wral","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.pinkberry.pinkberry","Pinkberry/23 CFNetwork/711.1.16 Darwin/14.0.0"
"com.pinkberry.pinkberry","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.nci.apartmentfinder","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 (5903622976)"
"com.nci.apartmentfinder","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.nbcuni.bravo.bravonow","BRNetworking/4.0.1.70 (iPad;iPhone OS-8.1.2)"
"com.nbcuni.bravo.bravonow","Bravo/4.0.1.70 CFNetwork/711.1.16 Darwin/14.0.0"
"com.nbcuni.bravo.bravonow","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.nbcuni.bravo.bravonow","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.nbcuni.bravo.bravonow","ANVSDK ios.3.13.1.a.13 (iPad; IOS 8.1.2 like Mac OS X)"
"com.nbcuni.bravo.bravonow","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.hulu.plus","Hulu/431004 CFNetwork/711.1.16 Darwin/14.0.0"
"com.hulu.plus","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
